"","prod_id","customer","brand_desc","ExpectedValue","category_desc_eng"
"413",999378733,28149981,"FULA",9.51847040445521,"OIL"
"414",999749469,28149981,"PERECÍVEIS CARNE",8.74530406373724,"FRESH BEEF"
"415",999378733,28199726,"FULA",9.51847040445521,"OIL"
"416",999958544,28199726,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"417",999378733,28219577,"FULA",10.3837858957693,"OIL"
"418",999749469,28219577,"PERECÍVEIS CARNE",8.01652872509247,"FRESH BEEF"
"419",999378733,28339832,"FULA",10.3837858957693,"OIL"
"420",999958544,28339832,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"421",999378733,28689816,"FULA",14.7103633523399,"OIL"
"422",999958544,28689816,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"423",999749460,29089643,"PERECÍVEIS CARNE",8.09743083191764,"FRESH BEEF"
"424",999749463,29089643,"PERECÍVEIS CARNE",7.74166308999696,"FRESH BEEF"
"425",999424824,29089734,"MIMOSA",11.8527321585847,"CHEESE TYPE FLAMENGO"
"426",999958544,29089734,"FERRERO ROCHER",13.4971048105031,"BONBONS"
"427",999749463,29519813,"PERECÍVEIS CARNE",9.03194027166312,"FRESH BEEF"
"428",999958544,29519813,"FERRERO ROCHER",10.7976838484024,"BONBONS"
"429",999378733,29649742,"FULA",7.78783942182699,"OIL"
"430",999958544,29649742,"FERRERO ROCHER",10.7976838484024,"BONBONS"
"431",999378733,29819913,"FULA",11.2491013870834,"OIL"
"432",999958544,29819913,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"433",999383364,29989562,"PERECÍVEIS CARNE",8.77663283136669,"FRESH PORK"
"434",999749463,29989562,"PERECÍVEIS CARNE",9.03194027166312,"FRESH BEEF"
"435",999378733,30219921,"FULA",10.3837858957693,"OIL"
"436",999749460,30219921,"PERECÍVEIS CARNE",10.1217885398971,"FRESH BEEF"
"437",999378733,30349561,"FULA",8.6531549131411,"OIL"
"438",999749469,30349561,"PERECÍVEIS CARNE",9.47407940238201,"FRESH BEEF"
"439",999378733,30379793,"FULA",11.2491013870834,"OIL"
"440",999749463,30379793,"PERECÍVEIS CARNE",10.3222174533293,"FRESH BEEF"
"441",999378733,30699587,"FULA",11.2491013870834,"OIL"
"442",999749460,30699587,"PERECÍVEIS CARNE",9.10960968590735,"FRESH BEEF"
"443",999424824,30769971,"MIMOSA",9.87727679882055,"CHEESE TYPE FLAMENGO"
"444",999958544,30769971,"FERRERO ROCHER",8.09826288630183,"BONBONS"
"445",999378733,30919566,"FULA",11.2491013870834,"OIL"
"446",999958544,30919566,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"447",999378733,31039819,"FULA",12.9797323697117,"OIL"
"448",999958544,31039819,"FERRERO ROCHER",8.09826288630183,"BONBONS"
"449",999378733,31069959,"FULA",11.2491013870834,"OIL"
"450",999958544,31069959,"FERRERO ROCHER",8.09826288630183,"BONBONS"
"451",999378733,31079522,"FULA",11.2491013870834,"OIL"
"452",999749463,31079522,"PERECÍVEIS CARNE",10.3222174533293,"FRESH BEEF"
"453",999378733,31199832,"FULA",9.51847040445521,"OIL"
"454",999383364,31199832,"PERECÍVEIS CARNE",7.80145140565928,"FRESH PORK"
"455",999378733,31429680,"FULA",11.2491013870834,"OIL"
"456",999958544,31429680,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"457",999749460,31529975,"PERECÍVEIS CARNE",10.1217885398971,"FRESH BEEF"
"458",999749469,31529975,"PERECÍVEIS CARNE",8.74530406373724,"FRESH BEEF"
"459",999378733,31879773,"FULA",12.9797323697117,"OIL"
"460",999958544,31879773,"FERRERO ROCHER",10.7976838484024,"BONBONS"
"461",999378733,31889833,"FULA",12.1144168783975,"OIL"
"462",999958544,31889833,"FERRERO ROCHER",8.09826288630183,"BONBONS"
"463",999424824,32239659,"MIMOSA",9.87727679882055,"CHEESE TYPE FLAMENGO"
"464",999749460,32239659,"PERECÍVEIS CARNE",10.1217885398971,"FRESH BEEF"
"465",999378733,32329957,"FULA",7.78783942182699,"OIL"
"466",999958544,32329957,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"467",999378733,32439773,"FULA",12.9797323697117,"OIL"
"468",999958544,32439773,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"469",999378733,32469998,"FULA",9.51847040445521,"OIL"
"470",999749469,32469998,"PERECÍVEIS CARNE",8.01652872509247,"FRESH BEEF"
"471",999424824,32679614,"MIMOSA",8.8895491189385,"CHEESE TYPE FLAMENGO"
"472",999958544,32679614,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"473",999378733,32869808,"FULA",9.51847040445521,"OIL"
"474",999749463,32869808,"PERECÍVEIS CARNE",10.3222174533293,"FRESH BEEF"
"475",999378733,32929755,"FULA",9.51847040445521,"OIL"
"476",999749460,32929755,"PERECÍVEIS CARNE",7.08525197792794,"FRESH BEEF"
"477",999378733,32989638,"FULA",8.6531549131411,"OIL"
"478",999958544,32989638,"FERRERO ROCHER",8.09826288630183,"BONBONS"
"479",999424824,33119644,"MIMOSA",7.90182143905644,"CHEESE TYPE FLAMENGO"
"480",999749469,33119644,"PERECÍVEIS CARNE",8.01652872509247,"FRESH BEEF"
"481",999378733,33249934,"FULA",13.8450478610258,"OIL"
"482",999958544,33249934,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"483",999749469,33269822,"PERECÍVEIS CARNE",8.74530406373724,"FRESH BEEF"
"484",999958544,33269822,"FERRERO ROCHER",10.7976838484024,"BONBONS"
"485",999378733,33329832,"FULA",12.9797323697117,"OIL"
"486",999958544,33329832,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"487",999749463,33369963,"PERECÍVEIS CARNE",10.3222174533293,"FRESH BEEF"
"488",999958544,33369963,"FERRERO ROCHER",10.7976838484024,"BONBONS"
"489",999378733,33419626,"FULA",10.3837858957693,"OIL"
"490",999749460,33419626,"PERECÍVEIS CARNE",12.1461462478765,"FRESH BEEF"
"491",999378733,33989662,"FULA",11.2491013870834,"OIL"
"492",999958544,33989662,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"493",999378733,34259807,"FULA",10.3837858957693,"OIL"
"494",999424824,34259807,"MIMOSA",10.8650044787026,"CHEESE TYPE FLAMENGO"
