"","V1.x","cust_id","cust_profit_percent","V1.y","promo_sensitivity"
"515",658,89929931,0.5985135791736,658,0.605713989358751
"516",660,90599963,0.636260318148598,660,0.602966486332987
"517",661,90959548,0.619444442491819,661,0.519167498220416
"518",663,92039545,0.592940418854581,663,0.692671206014266
"519",664,92039648,0.659599183597646,664,0.554646159910866
"520",666,92609582,0.580459422776669,666,0.500151131112136
"521",667,92949974,0.635486883424599,667,0.547463751432815
"522",668,93439979,0.663400097407525,668,0.679124403148434
"523",669,94049559,0.672993839834168,669,0.647948563284886
"524",671,95179832,0.628800375391391,671,0.674678338278549
"525",672,95959691,0.679449206044376,672,0.603457490102742
"526",673,99519944,0.649312363835946,673,0.686213051814775
"527",674,769883,0.69471157758229,674,0.56670181131867
"528",675,2049977,0.526611268639217,675,0.609633406467479
"529",676,9969956,0.64983224578803,676,0.685997371637232
"530",677,15059832,0.551954124932554,677,0.545886971903937
"531",680,22939921,0.617131235810273,680,0.527407327536637
"532",681,24149601,0.576490314129057,681,0.581886308490542
"533",682,25429594,0.680823257270071,682,0.629841257753978
"534",683,26059833,0.594390452639349,683,0.535815023262303
"535",684,26289768,0.551487454449405,684,0.649468837535238
"536",685,26329982,0.572365216186334,685,0.55830631419924
"537",687,29819913,0.580730254093665,687,0.625190309276037
"538",688,32679614,0.562418415314037,688,0.702835685395237
"539",689,36339672,0.523318998542699,689,0.553577249026365
"540",690,37489965,0.543350047556094,690,0.585454606391035
"541",692,48739827,0.582214825278506,692,0.523632178217822
"542",693,51499926,0.581853887963353,693,0.527036150705649
"543",694,53849651,0.614807515197116,694,0.602199471660641
"544",695,54279893,0.689639119630927,695,0.806034906534988
"545",696,57669579,0.602998597507765,696,0.618110327961383
"546",697,64119580,0.659510902138446,697,0.552285564372234
"547",698,68149871,0.585912355871989,698,0.744819144728694
"548",699,68839813,0.660353015572717,699,0.65619646325103
"549",700,69919596,0.58833720167448,700,0.759482998287911
"550",701,70679598,0.627555738274739,701,0.597802379338677
"551",703,74699977,0.65838524394528,703,0.600826954239974
"552",704,79139995,0.614300273457311,704,0.63380474353856
"553",705,85769568,0.632427138294302,705,0.582074207000878
"554",706,86189590,0.653151942943392,706,0.705855041835467
"555",707,89359731,0.651955761527257,707,0.617783302938186
"556",708,89399823,0.553578365360059,708,0.580429742408024
"557",709,91219977,0.575885234428799,709,0.624544560139261
"558",711,94339923,0.628844533383042,711,0.675353648625886
"559",712,99569937,0.633868001940449,712,0.595813193106271
"560",713,559804,0.604406109524885,713,0.704620218548767
"561",714,5089853,0.530596422414318,714,0.518205138851255
"562",716,7299831,0.689226337302871,716,0.557549021712439
"563",718,9169797,0.643911247444372,718,0.614777720993011
"564",719,10749600,0.593119174626694,719,0.559536417880856
"565",720,12389800,0.625795677740676,720,0.6146789027275
"566",721,15009613,0.631788214639132,721,0.518118683820732
"567",725,18069947,0.540067842630498,725,0.560389069371422
"568",726,19119914,0.595622484974383,726,0.603160330212686
"569",728,22929627,0.653597586591111,728,0.643564659821473
"570",729,24039560,0.54098868515732,729,0.617797258311376
"571",730,27799769,0.682501197369703,730,0.646132206720595
"572",731,31039819,0.563674821438993,731,0.594005901353568
"573",732,32239659,0.609381917178553,732,0.721031794431576
"574",733,34629733,0.594405822518462,733,0.516666266188737
"575",734,34709739,0.577638064031285,734,0.690301363989178
"576",735,36269591,0.546394753703799,735,0.528422533641439
"577",736,37169928,0.640616164912881,736,0.667983238596135
"578",737,40169835,0.515674001760291,737,0.645461780769212
"579",739,41469905,0.548969911686456,739,0.577865143800406
"580",742,44709994,0.597494769168984,742,0.61047705699023
"581",743,46159619,0.602687858827746,743,0.577820963798721
"582",744,47389671,0.670148350001817,744,0.683391437199171
"583",745,48339829,0.65845099074633,745,0.711084015883641
"584",747,50389832,0.590034617702441,747,0.658998855047381
"585",748,50509899,0.535623773923852,748,0.648930570546076
"586",750,56009954,0.620658205349577,750,0.634155997840213
"587",751,56779976,0.669550586280935,751,0.614201865945701
"588",752,58989946,0.736169179355723,752,0.548739368825961
"589",753,60609935,0.5616764523209,753,0.529186356922347
"590",754,62019817,0.640566192530085,754,0.742404052746228
"591",755,63579822,0.592588848432591,755,0.642948658134201
"592",756,63929565,0.797056577893007,756,0.8198753469736
"593",757,65289953,0.586061905744262,757,0.737771145706434
"594",758,65949616,0.67384185423105,758,0.543284789152842
"595",760,67829997,0.518545719754765,760,0.682002044713715
"596",762,70319955,0.635625214046686,762,0.58621583322903
"597",763,71269983,0.543665210657727,763,0.607401254847291
"598",765,74909637,0.63987001789224,765,0.633826822176192
"599",766,75689897,0.57068170050973,766,0.672430205824062
"600",767,76429997,0.648884205021973,767,0.674058041359265
"601",768,80069965,0.651465013481854,768,0.623012951660427
"602",769,81159947,0.612253415541514,769,0.701906607110216
"603",770,81309650,0.617305982346796,770,0.700186872991845
"604",771,82309982,0.673826911923063,771,0.615571178709779
"605",772,82399950,0.520206373914006,772,0.512968665950986
"606",773,84289802,0.547004609947672,773,0.585693181307052
"607",774,87219981,0.547978489663366,774,0.577475317602849
"608",776,88689910,0.530627900847908,776,0.535024250958334
"609",777,89129663,0.608675685065976,777,0.62449309953377
"610",778,90999657,0.654382151651806,778,0.625987280170499
"611",779,92159812,0.701367276566353,779,0.571794756676038
"612",780,92889644,0.658038693966589,780,0.524822324019629
"613",782,93929673,0.614528151013182,782,0.509581546175892
"614",784,3299585,0.669620478994932,784,0.546253880379375
"615",785,4139886,0.686249382811953,785,0.691611139416492
"616",787,10679950,0.612047571035076,787,0.537779271752709
"617",788,12299631,0.666415760206861,788,0.649323555700495
"618",790,14259755,0.606932511605544,790,0.651811529759344
"619",791,15499629,0.559971446950332,791,0.712138866196439
"620",792,17329814,0.657757866979506,792,0.605121322348148
"621",794,19879521,0.661021092897618,794,0.504690564033628
"622",796,21319608,0.590051687920383,796,0.500466435970338
"623",798,24939852,0.594971109938493,798,0.579085280207352
"624",800,28149981,0.582636030673201,800,0.758825301776033
"625",801,30769971,0.661500849761756,801,0.720412440295101
"626",802,32469998,0.672694803468874,802,0.610781124905936
"627",804,32929755,0.595120169821673,804,0.705145965023128
"628",805,34409832,0.732893129090127,805,0.513920361693447
"629",806,36139969,0.633660673986204,806,0.62469125248643
"630",807,37889608,0.554256148262218,807,0.687192110400807
"631",808,40439944,0.521604810649031,808,0.608309594002868
"632",809,42609554,0.641567953333102,809,0.507037508359671
"633",811,43209587,0.639961033383709,811,0.635386955228777
"634",812,44029996,0.626172128812077,812,0.521261167079283
"635",813,44159991,0.567348003871699,813,0.65352928892266
"636",815,47519827,0.635659727828025,815,0.701322450750291
"637",816,48119832,0.743061464784866,816,0.517503023851965
"638",818,55469918,0.618795643316897,818,0.682804305330156
"639",819,56209977,0.619911991179138,819,0.625182499264937
"640",820,59599598,0.516839731469092,820,0.519762214597852
"641",821,59649884,0.621343537310039,821,0.675199503207794
"642",822,63369805,0.570408750040581,822,0.588597058034598
"643",824,69679884,0.683948016427282,824,0.539179694688798
"644",827,75469954,0.536307238391887,827,0.627359178073837
"645",829,80169689,0.60588166236752,829,0.543514058164633
"646",831,81429816,0.604492284478148,831,0.622638808142071
"647",832,85949697,0.619510801701446,832,0.569413989176101
"648",834,87839536,0.595189861259336,834,0.528582176793906
"649",835,87969985,0.673436607427002,835,0.606699974665957
"650",836,91399816,0.523025964527107,836,0.611710567107251
"651",837,93069776,0.600996788512308,837,0.629495549630861
"652",838,93529776,0.678652192100606,838,0.578703526102548
"653",839,93899938,0.566634965728497,839,0.549323643766763
"654",841,3489829,0.593528973134848,841,0.550763104583225
"655",842,11769881,0.568324923395886,842,0.550718630919733
"656",843,14079512,0.705412000865386,843,0.578591881147777
"657",846,18229557,0.657566895934734,846,0.689366582964448
"658",847,19609746,0.625466352087144,847,0.527983903629755
"659",848,25619583,0.635983404834043,848,0.557888742385715
"660",849,26039563,0.533707797971852,849,0.699392308738668
"661",850,26159683,0.654958571544192,850,0.786351887318957
"662",851,29089643,0.636127475596368,851,0.607185662616335
"663",852,31889833,0.667171257636306,852,0.75122745044221
"664",853,39929975,0.613733646873848,853,0.698070299685908
"665",854,45089974,0.608711701866342,854,0.675770982061718
"666",855,45519981,0.619024055094747,855,0.530479844023722
"667",856,54199733,0.633651560044555,856,0.524078318933553
"668",857,54459976,0.580668386669986,857,0.54629800871625
"669",858,59499720,0.613601872684592,858,0.657473650339542
"670",859,62139531,0.641058214084845,859,0.646241659797195
"671",860,70019570,0.511625509708785,860,0.633754348335703
"672",861,78619916,0.690522783203808,861,0.532898840661688
"673",862,79999656,0.564386398786522,862,0.559167621304069
"674",864,83519590,0.586729133986041,864,0.68263019293397
"675",865,84439900,0.610714658042885,865,0.595236590305568
"676",866,93349625,0.624289595234942,866,0.681560673723319
"677",867,93819972,0.669204386536613,867,0.518162314113435
"678",868,96509803,0.659193482887631,868,0.773781722967076
"679",869,97339976,0.555369207436066,869,0.629001721519937
"680",870,39856,0.720958305682221,870,0.683879936525173
"681",871,1539803,0.673103432578356,871,0.690821459050363
"682",872,1979644,0.675281838203133,872,0.622638962161236
"683",873,2589576,0.558359807737814,873,0.6521372339975
"684",874,3239931,0.637552662321224,874,0.574022166005782
"685",875,3409832,0.639977802122013,875,0.762922483656071
"686",876,3509691,0.606117196226698,876,0.534279849120555
"687",877,3979821,0.617976284738771,877,0.582744604123995
"688",879,4459951,0.596587291588508,879,0.701677332852288
"689",880,5039834,0.509464148533536,880,0.553003268488405
"690",881,5059954,0.506131110367107,881,0.644785070093848
"691",882,5749887,0.627343983574634,882,0.684717856611909
"692",883,6139888,0.598006132013959,883,0.716395044543865
"693",886,6909998,0.661810514690728,886,0.5209447129361
"694",887,7879516,0.654545899339468,887,0.553295826305473
"695",889,8279980,0.655426865871024,889,0.504874672815566
"696",891,10119835,0.528865857050625,891,0.731971448714268
"697",893,11609822,0.62678004702941,893,0.612112593456371
"698",894,12709994,0.644232585415184,894,0.523588697917227
"699",895,14179738,0.710105185956146,895,0.651852915947624
"700",897,15109873,0.636357587438855,897,0.594580200401257
"701",898,15529995,0.609537769694539,898,0.545294620918346
"702",899,16249638,0.640043772568763,899,0.692193102626553
"703",900,16339676,0.651004118860447,900,0.598076829127011
"704",901,16779934,0.646465697979193,901,0.514666100951521
"705",902,16879828,0.665614252786664,902,0.57461480285881
"706",904,17929584,0.652216753106779,904,0.511945351020401
"707",907,19849674,0.681237462019756,907,0.647154883575476
"708",908,21729808,0.689268524319424,908,0.552015137379124
"709",910,22849582,0.556093265370078,910,0.705842955912226
"710",911,23649756,0.585316714608834,911,0.552359301414669
"711",912,24039818,0.681169940241162,912,0.647167460829559
"712",913,24589655,0.515220947510206,913,0.538286423675035
"713",914,24719817,0.661970094207048,914,0.554081058279714
"714",915,25249953,0.576480798083599,915,0.59981922951652
"715",916,25669531,0.638828914195712,916,0.575701015581856
"716",917,26019953,0.633312562841507,917,0.528391088940408
"717",918,26159689,0.665131912136168,918,0.70359553094305
"718",919,27379831,0.551476953612199,919,0.578617626684193
"719",920,27449746,0.692057797865235,920,0.572297550711062
"720",924,28979677,0.65946708882302,924,0.526692695380527
"721",925,29329834,0.543013483674986,925,0.599501896561213
"722",926,29649742,0.618991894033094,926,0.573748303264965
"723",928,30869590,0.663098171342371,928,0.69287614891702
"724",930,31119827,0.699631359374142,930,0.500253228913153
"725",932,32489834,0.526296477848916,932,0.519256673194291
"726",933,32489866,0.594698035259302,933,0.511074060213559
"727",934,32869808,0.695945758990712,934,0.599819091495176
"728",936,33419626,0.719268113087425,936,0.677929481780585
"729",937,34519809,0.622733926197764,937,0.612064041862914
"730",938,35079602,0.6611371681113,938,0.557375054261139
"731",939,35499946,0.680330681119691,939,0.604066769654699
"732",941,38679713,0.571181045290791,941,0.531161033100503
"733",942,39249767,0.68136126017122,942,0.628143208450594
"734",943,39269851,0.545332433943474,943,0.547829234383526
"735",944,39279924,0.639893913843333,944,0.691240690231412
"736",945,40549840,0.692575040587326,945,0.802689307000308
"737",947,42559965,0.618035563226689,947,0.596171139331335
"738",950,45809866,0.630971308698184,950,0.564825798740224
"739",951,46319846,0.589653997180465,951,0.609000734264998
"740",953,48179755,0.671374713147645,953,0.52394448995465
"741",954,48429907,0.670384357620408,954,0.673159055937737
"742",956,49559641,0.635009033777519,956,0.622756896312569
"743",957,50639616,0.762487956586167,957,0.652632796402815
"744",958,50669657,0.6819716710514,958,0.549411055136839
"745",960,51199835,0.587197942581479,960,0.575751991138904
"746",961,51849807,0.609254301461513,961,0.629086944921111
"747",962,52279824,0.629084854476037,962,0.669140396551028
"748",963,54589520,0.59371102451733,963,0.515319712976038
"749",964,54949636,0.695708656858301,964,0.574229054450437
"750",965,55919816,0.576069507049908,965,0.599881264533137
"751",966,56569927,0.539104456242593,966,0.760065731556143
"752",967,56669958,0.642415302358706,967,0.589338020744697
"753",969,58199854,0.627848776076564,969,0.556380283276804
"754",970,58959780,0.527836535976705,970,0.643354087144179
"755",971,59599958,0.575102955985119,971,0.615063343975808
"756",973,59979982,0.543467351805649,973,0.72014792854454
"757",974,60039707,0.525724660981391,974,0.645872820242799
"758",975,60329807,0.66432337162826,975,0.573452541503375
"759",976,60679980,0.546702323974274,976,0.674164755756233
"760",978,61659986,0.604912826985275,978,0.752333637585588
"761",979,62799731,0.573061700371381,979,0.653426697201017
"762",981,64049949,0.623785158434323,981,0.669129870553832
"763",983,64979914,0.60880511663787,983,0.679708580366255
"764",984,65029545,0.67656889711567,984,0.648900763476228
"765",985,65029956,0.648387423136418,985,0.531092776391576
"766",986,65369922,0.664864591552941,986,0.523051113149479
"767",987,66379971,0.624809705182813,987,0.696845927102851
"768",988,67109912,0.50754866091524,988,0.613071921367252
"769",990,67319647,0.601494151568033,990,0.56351292126457
"770",992,68239997,0.680046070647756,992,0.750136966426061
"771",996,70589922,0.634286597718624,996,0.657687153741665
"772",997,70869780,0.551537241953475,997,0.567440559609297
"773",998,72609891,0.679735960967615,998,0.709209316030807
"774",999,72709931,0.563415736024351,999,0.628355120207425
"775",1000,73649581,0.634702697863739,1000,0.56513266765757
"776",1002,73939814,0.66637526502951,1002,0.571397440759764
"777",1003,74249611,0.579538063493815,1003,0.695544187662961
"778",1004,74469991,0.626356285496756,1004,0.755398529275259
"779",1005,76099948,0.672641637169128,1005,0.718298950045604
"780",1006,77089808,0.652577874117932,1006,0.662783183122589
"781",1007,77839901,0.630523235700179,1007,0.692781853501274
"782",1008,78279826,0.712358410032513,1008,0.583212251683929
"783",1009,78919580,0.593720577603293,1009,0.673427209137494
"784",1011,79479948,0.628858315132397,1011,0.642334878644695
"785",1012,79869845,0.629617063819924,1012,0.678209963122838
"786",1013,80539808,0.565510694504129,1013,0.650506235073546
"787",1014,80769887,0.678220706341998,1014,0.544958718521063
"788",1015,80899687,0.642126656594861,1015,0.608388757493436
"789",1018,82669849,0.628339427583265,1018,0.716213250689117
"790",1019,82849654,0.589728209191601,1019,0.618157803324751
"791",1020,83549946,0.573799066567916,1020,0.621800078632572
"792",1021,83869839,0.700976299400677,1021,0.613580448597909
"793",1022,84089627,0.657995385981555,1022,0.618047606364461
"794",1023,84379915,0.585086324291717,1023,0.610106124000446
"795",1025,85399739,0.630837148299785,1025,0.635626111748286
"796",1026,85489814,0.623878731846739,1026,0.659210526754024
"797",1028,87279899,0.689182001980089,1028,0.650410634526615
"798",1030,87459819,0.557465206161922,1030,0.696660242762652
"799",1031,88149930,0.71128254165553,1031,0.725888410715291
"800",1032,89439828,0.623664944527097,1032,0.608128201671576
"801",1033,89529591,0.632676237384673,1033,0.788494189444858
"802",1034,89959808,0.636840360041251,1034,0.575782484294084
"803",1035,90709724,0.664277242262605,1035,0.747748951338506
"804",1036,91219819,0.563588323628925,1036,0.631999895641577
"805",1038,91649925,0.668268111929053,1038,0.503779264184506
"806",1040,93589979,0.644413986360174,1040,0.851282781626058
"807",1041,93869930,0.599904632170919,1041,0.523999370950274
"808",1044,94569799,0.725287601864867,1044,0.524316977943578
"809",1046,95239946,0.646914044059788,1046,0.653563984958006
"810",1047,95309674,0.722693229580943,1047,0.700747009625304
"811",1048,95499970,0.689174440098397,1048,0.781149575910945
"812",1050,96769555,0.649891511053423,1050,0.57443153067789
"813",1052,96829565,0.59655623309049,1052,0.677526908588622
"814",1053,97179990,0.658561313304917,1053,0.647844928799229
"815",1054,97469953,0.577222793732965,1054,0.512426402529109
"816",1056,99939955,0.635769680388628,1056,0.619835137845779
"817",1058,3029520,0.759090058274618,1058,0.650648183231962
"818",1062,25759842,0.670709400311741,1062,0.674906206639663
"819",1063,35629782,0.541923996298505,1063,0.536998070574039
"820",1064,36599872,0.63604883999629,1064,0.589659919386896
"821",1065,42809735,0.718509977770504,1065,0.51231030907941
"822",1066,48669992,0.650183240403433,1066,0.654713684689516
"823",1067,54949540,0.660611118300526,1067,0.529479730531797
"824",1068,61919896,0.63088081217808,1068,0.763595464352798
"825",1069,62829619,0.667842965963377,1069,0.742654172805007
"826",1070,63509900,0.627207757171096,1070,0.609518382817216
"827",1072,66579988,0.613050068125735,1072,0.61660376966096
"828",1073,66779592,0.627151075169624,1073,0.724746886804572
"829",1074,67229965,0.582858162836061,1074,0.587551381452742
"830",1076,68599655,0.668364222852618,1076,0.552239533425598
"831",1077,77609665,0.599705435043868,1077,0.50897718946932
"832",1078,80479816,0.5967263819591,1078,0.536117207488325
"833",1079,82799808,0.622760185486311,1079,0.695521747326813
"834",1082,97009573,0.62970891505593,1082,0.579814326443028
"835",1084,99869771,0.712775354349086,1084,0.564870678442472
"836",1086,4729534,0.653870830352097,1086,0.598690428446111
"837",1087,6149942,0.580078414615756,1087,0.735060727918999
"838",1088,7919932,0.555349994913178,1088,0.623860622354411
"839",1093,15549904,0.631368045862408,1093,0.593884522144922
"840",1094,15739825,0.618791731699638,1094,0.581358413554971
"841",1095,17339939,0.69450351788111,1095,0.814531995703216
"842",1097,19359578,0.637698260922929,1097,0.538833061686597
"843",1098,20009976,0.64166293015392,1098,0.701036820342277
"844",1099,20179636,0.602266379723326,1099,0.727890435800498
"845",1100,20219866,0.664890643363697,1100,0.597508200624346
"846",1101,30379793,0.636600314039065,1101,0.697539600516889
"847",1102,31069959,0.603236758596772,1102,0.571302843260179
"848",1103,32669761,0.716230972790943,1103,0.503432385118553
"849",1105,37129841,0.5323927082164,1105,0.593309637184771
"850",1106,37809904,0.612046539648245,1106,0.72644070082931
"851",1107,44699716,0.672107898826463,1107,0.56745588357044
"852",1108,44879963,0.673347439639659,1108,0.714874566077613
"853",1109,45079933,0.611529186017385,1109,0.549044390067958
"854",1110,45289949,0.645854822752322,1110,0.679107019717521
"855",1111,45519715,0.596809937206018,1111,0.586892746862874
"856",1113,48029974,0.577193786390232,1113,0.768023440396297
"857",1115,51619805,0.64437740141841,1115,0.619943193486453
"858",1117,54329919,0.613604735143082,1117,0.548558015242604
"859",1118,54339975,0.59846146959839,1118,0.585317388522328
"860",1120,56989607,0.630045675662027,1120,0.684287197140516
"861",1121,57019943,0.705031175020148,1121,0.578894528915596
"862",1123,58919615,0.665195341663157,1123,0.571244873171326
"863",1124,59719854,0.631680250370354,1124,0.549317385068617
"864",1125,62409736,0.60577129646651,1125,0.585285069422126
"865",1126,64079828,0.633414553361145,1126,0.66557479008752
"866",1128,65039971,0.768857995664304,1128,0.568928121851612
"867",1130,71399913,0.649100341119204,1130,0.646396974881168
"868",1131,77629838,0.641599754506824,1131,0.718816838230658
"869",1133,79289768,0.607484754981558,1133,0.61574375264801
"870",1134,81279937,0.657693253362071,1134,0.530356051492681
"871",1136,89199579,0.672233313886384,1136,0.52739293586543
"872",1137,89299629,0.592727951467245,1137,0.607665944031644
"873",1142,97639569,0.578108430113768,1142,0.517123657409593
"874",1144,98679988,0.586157656709804,1144,0.690149562651077
"875",1145,339627,0.577249279200598,1145,0.706801390579209
"876",1150,24099604,0.654595810084509,1150,0.805542346863487
"877",1151,28339832,0.604259733815948,1151,0.596375350957082
"878",1152,30969620,0.544929008462385,1152,0.761528481888169
"879",1155,33329832,0.605652204138283,1155,0.650854760802791
"880",1158,42539880,0.729994485517725,1158,0.548445482350101
"881",1159,44829828,0.674601023632711,1159,0.648458415280621
"882",1160,46489831,0.692045387155766,1160,0.602822993436317
"883",1161,46769985,0.684288567806824,1161,0.632566156168567
"884",1162,47659578,0.629918562484202,1162,0.601367086678192
"885",1163,48249965,0.606051947353793,1163,0.68182277101165
"886",1164,48549881,0.555992617548711,1164,0.514593581085736
"887",1165,48619969,0.670798359651185,1165,0.567702343253017
"888",1166,49159711,0.645107180210689,1166,0.750807884829352
"889",1167,49579835,0.556050190071778,1167,0.734843607140872
"890",1170,57599576,0.691011115935596,1170,0.624921203740465
"891",1171,59619819,0.64875701478241,1171,0.67070369354632
"892",1172,60629976,0.603665744274723,1172,0.766429429873491
"893",1173,63159673,0.616645044971041,1173,0.633704321126136
"894",1174,63539889,0.652271046249377,1174,0.70944140693308
"895",1175,63899694,0.723417487862657,1175,0.601462615168989
"896",1176,64019655,0.662862859392101,1176,0.79886615410632
"897",1177,65509546,0.541320616339229,1177,0.547936807691283
"898",1178,67309958,0.672991133066635,1178,0.653505769922666
"899",1179,70949630,0.579609298932817,1179,0.560162489553311
"900",1182,77539710,0.538166097653367,1182,0.581480308022423
"901",1184,77939826,0.648142747831786,1184,0.539286728398365
"902",1185,78819563,0.624253600888456,1185,0.559645560537496
"903",1187,80509648,0.647554403312939,1187,0.616121182559907
"904",1189,82669531,0.631423871526452,1189,0.639964845940584
"905",1191,86199730,0.603712821596067,1191,0.683130504035183
"906",1192,86539546,0.648456366470203,1192,0.712648672254887
"907",1194,88939693,0.52586677047604,1194,0.641390048576091
"908",1195,93409897,0.567167759632278,1195,0.633593501904433
"909",1196,96909541,0.580504182618589,1196,0.527800206808309
"910",1199,99599996,0.677292774818722,1199,0.68464650245424
"911",1200,29568,0.631554180160364,1200,0.605146669150249
"912",1202,21079546,0.675932773173405,1202,0.645361176575334
"913",1204,34259807,0.61078115050279,1204,0.613595664283003
"914",1206,45769973,0.713929759880677,1206,0.590222773751799
"915",1209,83239808,0.613768750768339,1209,0.671174516477277
"916",1210,94159608,0.622914935371405,1210,0.594322342305972
"917",1211,14379939,0.594597260694403,1211,0.766406895898019
"918",1213,32989638,0.612854213996358,1213,0.741035582224627
"919",1214,35879867,0.646891480554469,1214,0.501949948960398
"920",1216,44989801,0.543927632296487,1216,0.613882915585392
"921",1217,47029730,0.570761916867587,1217,0.53817175350814
"922",1219,68509954,0.574879920667763,1219,0.609619695232061
"923",1220,81149908,0.544459942875438,1220,0.713865880269286
"924",1221,89869626,0.57631926281029,1221,0.673919745735285
"925",1222,94859825,0.559489845794501,1222,0.681071647307568
"926",1223,29909,0.596623959224913,1223,0.673689897990482
"927",1225,7189760,0.626699456009116,1225,0.654733992796424
"928",1226,9949803,0.627671599606333,1226,0.566704693013676
"929",1229,39679904,0.687601889677575,1229,0.56680944165205
"930",1230,41939652,0.688214258858992,1230,0.625962097648174
"931",1233,54839800,0.589511082790353,1233,0.533450439399547
"932",1236,67009556,0.617540091461021,1236,0.629240239957034
"933",1238,76369975,0.640920784838006,1238,0.648885618656125
"934",1239,84059998,0.623958334090936,1239,0.577889605208573
"935",1240,87279960,0.674332461974341,1240,0.51053386271863
"936",1241,90229683,0.56408253047601,1241,0.648311791753553
"937",1242,91119824,0.607278186423668,1242,0.663525988683675
"938",1243,92129893,0.605683999414439,1243,0.614964818073844
"939",1245,709543,0.564145644280591,1245,0.632842235584434
"940",1246,3689815,0.648795599316887,1246,0.60716494697476
"941",1247,4149898,0.588911090981146,1247,0.651606630650285
"942",1248,18019542,0.630854081043286,1248,0.589460153230182
"943",1249,27039629,0.656833010658664,1249,0.711208513491688
"944",1252,43919990,0.673972602821856,1252,0.608319600946249
"945",1254,57949815,0.636328425765399,1254,0.624214706133072
"946",1255,59509843,0.542356862400882,1255,0.502139034559232
"947",1256,66459985,0.65269538716444,1256,0.504698953613173
"948",1257,72419745,0.664428506994588,1257,0.531206496663321
"949",1260,91719646,0.629666805942476,1260,0.658729104830052
"950",1261,93059555,0.57386384017145,1261,0.638390202823235
"951",1263,749639,0.580797733684823,1263,0.550390306060689
"952",1264,2009974,0.600031336125876,1264,0.592507894994849
"953",1265,2909908,0.642957662688802,1265,0.718764807789963
"954",1266,3779918,0.570906592750287,1266,0.576987147258501
"955",1267,7619949,0.563971083419891,1267,0.514999549023234
"956",1268,9209960,0.57949787046437,1268,0.505778917555288
"957",1270,14719985,0.697575481403884,1270,0.529392937669703
"958",1271,16949753,0.641267953754284,1271,0.52580607658334
"959",1272,30279834,0.529689208549409,1272,0.596855028400859
"960",1273,36349611,0.633734305024722,1273,0.816730546150236
"961",1274,48049982,0.535132399014665,1274,0.65223725177452
"962",1276,48479522,0.570648365498766,1276,0.557205703980577
"963",1277,50729606,0.618084325444178,1277,0.511683154156592
"964",1278,55559919,0.707295693171685,1278,0.548862938636346
"965",1279,61839894,0.75895811984791,1279,0.640349905219074
"966",1280,67779997,0.596858461553504,1280,0.532943638201976
"967",1281,71829928,0.602191971045539,1281,0.565559979504296
"968",1283,92609580,0.687068983931722,1283,0.702677622144002
"969",1286,25619933,0.658924769207085,1286,0.508051759199603
"970",1287,27899942,0.713625432809053,1287,0.56194121514277
"971",1288,54489891,0.623190065464722,1288,0.517015264011654
"972",1289,91509855,0.588022762748566,1289,0.672278525122773
"973",1291,50069642,0.542145619260757,1291,0.577011379259782
"974",1292,65649582,0.61925150277425,1292,0.684958683358369
"975",1294,6509998,0.596859140135541,1294,0.651098940047455
"976",1296,17659971,0.571995428637804,1296,0.550668927447421
"977",1297,20139926,0.534339383358688,1297,0.581594145990829
"978",1299,32239576,0.640274522010549,1299,0.658790109292445
"979",1300,35389919,0.564909565370435,1300,0.729907874294435
"980",1302,50629997,0.661383007414995,1302,0.687989967098521
"981",1305,85739554,0.5935142339618,1305,0.600776245101507
"982",1306,2679893,0.576808433685593,1306,0.598875157899259
"983",1308,13559579,0.622648593366133,1308,0.533231434284835
"984",1312,43499795,0.515131871055494,1312,0.68873172681245
"985",1313,52709691,0.640953916554957,1313,0.598537232032388
"986",1314,52809650,0.601517230531658,1314,0.555439014802265
"987",1316,62009827,0.729550270877729,1316,0.592045365365381
"988",1318,12969814,0.614361545230845,1318,0.610858790052651
"989",1319,37589569,0.553080125899276,1319,0.502690077353741
"990",1320,8409818,0.551142517580363,1320,0.506548190375448
"991",1322,72509958,0.634000365565905,1322,0.518068843296409
"992",1323,73979986,0.508354679499949,1323,0.610684350740949
"993",1324,89849952,0.606035637747232,1324,0.510700736476488
"994",1326,7609764,0.556560537110787,1326,0.541598692967776
"995",1327,9739628,0.576395493795578,1327,0.789982114955405
"996",1328,66139812,0.648523221119782,1328,0.750906846009479
"997",1330,11369915,0.629223283251666,1330,0.620290548458006
"998",1331,23689998,0.641556609371479,1331,0.524310854817532
"999",1332,64959795,0.587802726816313,1332,0.514739280333629
"1000",1333,89299811,0.555692676974793,1333,0.535811553649286
"1001",1335,20589880,0.56396128945605,1335,0.502963974898132
"1002",1336,25229808,0.562983691092392,1336,0.525623255121675
"1003",1337,37549587,0.600883307800513,1337,0.615438863412266
"1004",1338,47519536,0.553605916131428,1338,0.575226374939536
"1005",1339,48289855,0.636805236528197,1339,0.667720522678671
"1006",1340,54649817,0.580095350270409,1340,0.601937545894794
"1007",1343,73509796,0.684914216628767,1343,0.729489928517075
"1008",1344,84829936,0.606207482827423,1344,0.54642932276244
"1009",1345,7029899,0.552879239030181,1345,0.637463698902761
"1010",1346,7789800,0.564506658841169,1346,0.545620779134127
"1011",1348,22149556,0.555048682284681,1348,0.582150120971148
"1012",1349,23449859,0.599125812922072,1349,0.529051372441086
"1013",1350,28199726,0.554900791415524,1350,0.620345610177281
