"","prod_id","avg_sales_np","avg_sales","incremental"
"77",178718012,51.4413024097826,53.5234896863521,2.08218727656948
"78",178720011,55.5975911166577,43.5707536345264,-12.0268374821313
"79",178720012,58.508385318439,45.89870521904,-12.609680099399
"80",178722008,66.9287347625052,57.4117777777778,-9.51695698472746
"81",178722009,53.4160525898846,62.8518582797967,9.43580568991214
"82",178722010,53.9868800446692,67.8902565886753,13.9033765440061
"83",178722011,54.1071827577026,64.8721567398119,10.7649739821093
"84",178722012,53.9561055524829,67.1307695642749,13.1746640117919
"85",178732004,57.3354465147712,51.0752090592335,-6.26023745553774
"86",178732005,54.5647572463768,64.1934767641997,9.62871951782284
"87",178732006,61.0950830258302,44.0546699346405,-17.0404130911897
"88",178732009,66.6844979738856,64.216983335929,-2.46751463795664
"89",178732011,72.7712583578497,54.9245823824738,-17.8466759753759
"90",178732012,49.414112019964,45.1258352869228,-4.28827673304111
"91",178738006,84.5032413793103,73.4162122641509,-11.0870291151594
"92",178738007,53.877400626591,50.4131226269882,-3.46427799960276
"93",178738008,72.4992561731221,53.4140660264106,-19.0851901467116
"94",178738009,88.4621524043632,72.47306,-15.9890924043632
"95",178738010,66.3059595735229,46.781998001998,-19.5239615715249
"96",178738011,61.6691978855436,52.0859478492577,-9.58325003628585
"97",178738012,94.1469689067202,66.0406222865412,-28.1063466201789
"98",178743009,57.0459869039741,48.0188602742684,-9.02712662970564
"99",178743012,56.2905033890256,58.0811798405845,1.79067645155892
"100",178744009,67.4107655665192,60.758729281768,-6.65203628475128
"101",178744011,49.2402599268548,56.9221284029699,7.68186847611511
"102",178744012,48.9677671685641,55.4987609329446,6.53099376438053
"103",180440005,55.9091722099039,54.2996537056729,-1.60951850423098
"104",180440006,52.9298402555911,67.0254230420321,14.095582786441
"105",180440007,61.2036021605513,55.0127529452529,-6.19084921529836
"106",180440008,63.1301459778682,49.8538136184706,-13.2763323593976
"107",180440009,57.9158195299769,53.1996105920684,-4.71620893790854
"108",180440010,62.6463202412286,51.5772418626752,-11.0690783785534
"109",180440011,63.8797981043384,59.5727561622637,-4.3070419420747
"110",180440012,69.1837947526647,51.9573333333333,-17.2264614193313
"111",180484011,72.0951161252576,62.0638287294637,-10.0312873957939
"112",180484012,63.1770422535211,59.5668092402094,-3.61023301331177
"113",180611007,60.6572102265201,48.5663505154639,-12.0908597110562
"114",180611009,55.9423801597869,83.2300592718036,27.2876791120166
"115",180611010,61.9768512101285,54.733946319426,-7.24290489070252
"116",180611012,60.8315878730459,51.6535148514852,-9.17807302156079
"117",184126011,67.0981580676672,55.5697993267171,-11.5283587409501
"118",184126012,78.2776273055333,58.2806653497351,-19.9969619557982
"119",184808010,55.3106426685198,51.528417203481,-3.78222546503879
"120",184808011,57.5357248450167,49.2909761825974,-8.24474866241929
"121",184808012,62.5507825444277,47.318786088733,-15.2319964556947
"122",197953011,55.3040329851812,60.2087045666356,4.90467158145439
"123",197953012,49.5406970067337,60.4076943699732,10.8669973632395
"124",197954011,53.1548976744186,77.2038235294118,24.0489258549932
"125",197954012,58.9778111753372,51.1495061240616,-7.82830505127555
"126",226905011,58.5371674817606,35.4130693888812,-23.1240980928794
"127",226905012,56.5101115305422,41.3013181818182,-15.208793348724
"128",230909010,63.8614980765337,56.1994947655894,-7.66200331094426
"129",230909011,62.9887463284909,55.9851897240973,-7.00355660439366
"130",230909012,64.7769037797794,59.1432629208011,-5.63364085897832
"131",231387002,64.7320969572357,56.3201911655756,-8.41190579166011
"132",231387003,68.7590921407104,52.5002829434473,-16.2588091972631
"133",231387004,75.0673905199278,73.765925473427,-1.30146504650085
"134",231387005,59.3867293755179,47.6966972768736,-11.6900320986443
"135",231387006,66.1055100305852,52.2529639417995,-13.8525460887858
"136",231387007,57.9968849382152,48.0614422152516,-9.93544272296354
"137",231387008,78.2110837427691,55.2960107432485,-22.9150729995205
"138",231387009,75.0379286211094,53.8343533505989,-21.2035752705105
"139",231387011,62.5669744274417,51.6848232451299,-10.8821511823118
"140",231387012,64.9027919280478,59.8349015797392,-5.06789034830854
"141",233442011,16.7,181.3,164.6
"142",233442012,103.16,49.53,-53.63
"143",233484011,61.0538735703246,66.8932258064516,5.83935223612703
"144",233484012,56.3541198501873,63.144024084295,6.78990423410777
"145",233551007,59.5052606192043,50.935566108406,-8.5696945107983
"146",233551008,69.06974385511,56.964918813596,-12.1048250415139
"147",233551009,46.04,20.5025,-25.5375
"148",233551010,61.579221158958,60.1917182578962,-1.38750290106184
"149",233551011,52.5819246893818,48.6990101779943,-3.8829145113875
"150",233551012,77.5588152424942,81.0420288888889,3.48321364639465
"151",234415006,56.0016974908705,50.7734170019241,-5.22828048894645
"152",234415007,50.5506258738739,48.6098623831666,-1.94076349070728
"153",234415008,58.3222839759366,47.629053420806,-10.6932305551306
"154",234415009,53.8102477483569,54.3513085271318,0.541060778774863
"155",234415010,49.0621897177529,57.0877559314587,8.02556621370584
"156",234415011,48.6367413090898,49.8161005411804,1.17935923209064
"157",234415012,43.3563319607222,42.9842540769076,-0.372077883814612
"158",234416005,43.3819197284934,52.8759759626085,9.49405623411507
"159",234416006,50.5668132306269,46.2161844543129,-4.35062877631407
"160",234416007,49.7385114836823,48.5554837209302,-1.18302776275209
"161",234416008,75.1713105924596,66.7333849821216,-8.43792561033803
"162",234416009,49.3449685138539,50.4511879913256,1.10621947747166
"163",234416010,49.5140847641182,49.9383598642646,0.42427510014641
"164",234416011,54.1674209186454,50.5472074061491,-3.62021351249629
"165",234416012,45.9681003496788,47.1071599051464,1.13905955546767
"166",234423008,57.8182095509622,43.15,-14.6682095509622
"167",234423009,59.9877045531706,58.896383099659,-1.09132145351166
"168",234423010,61.3932817176318,50.3348645566011,-11.0584171610307
"169",234423011,55.4062105051318,59.9875008576329,4.58129035250112
"170",234423012,74.2589703808181,94.2687305122494,20.0097601314314
"171",240250009,45.5558044781598,84.4175495841331,38.8617451059733
"172",240250010,67.7436663198058,46.5463384188627,-21.1973279009431
"173",240250011,40.9052261600517,47.6956811279826,6.79045496793091
"174",240250012,65.4220622902513,44.5303837323713,-20.89167855788
"175",241119010,66.2977971014493,66.167,-0.130797101449275
"176",241119011,73.5534860557769,42.1780769230769,-31.3754091327
"177",241119012,76.4187290253481,48.4206157246606,-27.9981133006875
"178",241121012,71.8885102247104,62.9793143297381,-8.90919589497231
"179",245329011,59.9317879305119,85.117696170747,25.1859082402351
"180",245329012,56.8911744928412,72.9781483790524,16.0869738862111
"181",248622010,59.6123777597605,52.8063537546512,-6.8060240051093
"182",248622011,75.2979813532985,55.1483508607015,-20.149630492597
"183",248622012,50.8547664845173,56.6943208086135,5.83955432409619
"184",253135010,53.2952096823928,59.346888569739,6.05167888734611
"185",253135011,70.1828785816155,72.3995197683034,2.21664118668791
"186",253135012,58.8365239128548,60.1567683931514,1.32024448029658
"187",253169011,55.3542284019075,53.9630890664588,-1.39113933544873
"188",253169012,56.2694566643754,52.7211017305192,-3.54835493385628
"189",253170010,60.2223010280345,53.9604895799414,-6.26181144809315
"190",253170011,61.8052786857045,58.3389773763156,-3.46630130938888
"191",253170012,54.2122880870561,55.7412818462242,1.52899375916802
"192",254067011,60.9696666666667,42.5781534823732,-18.3915131842935
"193",254067012,71.4556425855513,65.0890235294118,-6.36661905613954
"194",254143008,61.1203346185624,98.6362836556693,37.5159490371069
"195",254143009,64.0735160648377,55.6422960221052,-8.43122004273245
"196",254143010,68.0077693829825,67.0154412397762,-0.992328143206393
"197",254143011,68.7987798603455,45.4599634369287,-23.3388164234168
"198",254143012,57.5427676444961,45.5015109933775,-12.0412566511186
"199",266012006,65.3584849663386,52.4725707778446,-12.885914188494
"200",266012007,72.7505977514054,57.5078268605436,-15.2427708908618
"201",266012008,84.1809367029909,57.1832629005501,-26.9976738024409
"202",266012009,68.019029073617,58.5048237075492,-9.51420536606784
"203",266012011,72.9591555580241,47.2412349978099,-25.7179205602142
"204",266417009,43.4131470626547,34.4975295410827,-8.91561752157197
"205",266417011,53.5171600928074,34.1556067205974,-19.36155337221
"206",268607011,99.22,NA,NA
"207",269732002,65.5033234990936,48.6422338758288,-16.8610896232648
"208",269732003,55.0184612707328,48.1123031912151,-6.90615807951768
"209",269732004,102.465457023963,71.8869166666667,-30.5785403572966
"210",269732005,61.3608603932358,51.9910204004211,-9.36983999281475
"211",269732006,65.718743521218,56.7475981495374,-8.97114537168063
"212",269732007,63.4100621256586,52.5378840390379,-10.8721780866207
"213",269732008,57.7637271382464,48.5212680839187,-9.24245905432768
"214",269732009,61.8359744318182,41.939258161703,-19.8967162701152
"215",269732010,102.818502407153,82.9190788601723,-19.8994235469804
"216",295387005,53.1384270773004,44.5799498950929,-8.5584771822076
"217",295387006,61.9527321794156,55.1665055911691,-6.78622658824649
"218",295387007,62.0730808341717,52.398780521215,-9.67430031295664
"219",295387008,52.3845120761637,46.7566889632107,-5.62782311295302
"220",295387012,63.8707578558225,51.5727013848978,-12.2980564709248
"221",296592011,50.819950347567,49.4162619617225,-1.40368838584454
"222",296592012,44.1232088896697,60.2116869788326,16.0884780891629
"223",299262011,56.1412128768987,45.0862934027778,-11.0549194741209
"224",299262012,70.5203065156815,64.3904847704848,-6.12982174519674
"225",311027010,79.0984848484849,99.6222455902307,20.5237607417458
"226",311027011,93.1519888540578,68.5228088701162,-24.6291799839417
"227",328752012,65.6126938263576,63.3197201017812,-2.29297372457643
"228",328781007,62.8297204261907,47.2235638943937,-15.606156531797
"229",328781008,61.5616429424647,53.9863024227235,-7.5753405197412
"230",328781009,70.5499381761978,35.4176361867704,-35.1323019894274
"231",328781010,54.0807617286804,52.9002741787177,-1.18048754996266
"232",328781011,116.241084672435,56.224375,-60.0167096724351
"233",328781012,67.3815713501216,62.6827901313003,-4.69878121882129
"234",357541010,64.9537983068417,51.8472688252793,-13.1065294815625
"235",357541011,71.8183596259287,56.0041365756377,-15.814223050291
"236",357541012,51.6634617741688,54.5503546712803,2.88689289711144
"237",377569010,76.9524421750895,49.8846080847917,-27.0678340902978
"238",377569011,64.9502834893458,51.4380925945168,-13.5121908948291
"239",377569012,98.8477067533406,63.168272352132,-35.6794344012085
"240",378027011,72.1193266832918,37.7695945578231,-34.3497321254686
"241",408737004,100.72082687592,61.4006387380398,-39.3201881378797
"242",408737005,73.0414454052557,57.7415490951743,-15.2998963100814
"243",408737006,74.6157833245723,53.268905244185,-21.3468780803872
"244",408737008,72.3480588244598,52.9461047053343,-19.4019541191256
"245",408737012,69.1690708707662,44.1475252488201,-25.0215456219461
"246",429205008,53.9245346760946,44.5756136037697,-9.34892107232485
"247",429205009,63.9318283828383,87.7321592539455,23.8003308711072
"248",429205010,51.1987836662196,47.8015342465753,-3.39724941964425
"249",429205011,83.6780952380952,66.8192688679245,-16.8588263701707
"250",429826009,78.690213126665,52.4407702149437,-26.2494429117213
"251",429826010,76.161371483376,61.9003556387459,-14.2610158446301
"252",450103010,70.0499179995495,50.109262998962,-19.9406550005875
"253",450103011,61.5885048814505,49.670009765625,-11.9184951158255
"254",452824003,70.4920054039019,51.397726536343,-19.0942788675589
"255",452824011,78.5982523301075,59.599795334507,-18.9984569956005
"256",462874009,54.0689590443686,77.9741506646972,23.9051916203286
"257",462874010,52.7383261802575,83.875221238938,31.1368950586805
"258",462874011,45.5599586776859,36.2757957244656,-9.28416295322039
"259",462971011,71.2130330130826,63.9296481583287,-7.28338485475383
"260",462971012,51.6328197649481,47.2436071428571,-4.38921262209097
"261",470660008,45.383427635172,63.8838295142072,18.5004018790351
"262",470660011,61.6143023323109,53.3850738002819,-8.22922853202905
"263",470660012,69.1518271988528,51.5335030148423,-17.6183241840105
"264",473588007,63.5526060126582,53.2066853037102,-10.345920708948
"265",473588012,74.1931847625774,53.4924967898806,-20.7006879726968
"266",486201012,55.3296,NA,NA
"267",486635006,81.8152528727723,46.8291530944625,-34.9860997783098
"268",486635010,66.4213357904787,52.6184134867398,-13.8029223037389
"269",486635011,71.2791977135171,60.939850110268,-10.3393476032491
"270",486635012,67.2056362700826,66.6567529229578,-0.548883347124828
"271",506280006,13.72,NA,NA
"272",506280009,78.4769004956157,98.9041401273885,20.4272396317728
"273",506280010,43.5525581395349,NA,NA
"274",526953003,49.1943776470588,61.9714289587852,12.7770513117264
"275",526953005,52.180054309327,68.63,16.449945690673
"276",526953010,60.4240601140607,58.5223164979596,-1.90174361610106
"277",568040008,56.6994957746479,54.0738974145121,-2.6255983601358
"278",568040009,51.8133650733194,58.846130916816,7.03276584349668
"279",568040010,50.3012232253496,47.4167424015944,-2.8844808237552
"280",568040012,57.1470637526507,58.3096834438996,1.16261969124896
"281",568041011,55.4545609824393,61.0396376811594,5.58507669872013
"282",568041012,53.3926399047457,59.9055181075989,6.51287820285321
"283",568042009,52.7787080517696,57.2179284145002,4.43922036273063
"284",568042011,57.987078568161,57.9117708482335,-0.0753077199275793
"285",568042012,54.7255090588424,51.8198001746545,-2.90570888418785
"286",989995356,35.2965625,71.5441453470594,36.2475828470594
"287",989995666,18.2057894736842,11.4045565129245,-6.80123296075973
"288",989995852,51.7466666666667,NA,NA
"289",989996021,39.1058484895543,50.0885482846252,10.9826997950709
"290",989996037,10.4891182795699,NA,NA
"291",989996038,19.4663235153027,82.7560273972603,63.2897038819576
"292",989996041,32.9202642796249,NA,NA
"293",989996373,19.2815384615385,NA,NA
"294",989996468,38.4928011881447,42.867790875052,4.37498968690726
"295",989997096,6.18534562211982,15.7041092192691,9.51876359714929
"296",989997101,15.1212879708384,41.6261251282051,26.5048371573667
"297",989997138,6.51333333333333,11.1392733253589,4.62593999202552
"298",989997523,33.705,33.9280039395929,0.223003939592914
"299",989997524,47.6456314325181,44.3886055528012,-3.25702587971695
"300",989998291,39.2486440677966,NA,NA
"301",990000090,49.3849787792268,51.1867322239032,1.80175344467639
"302",999143029,36.9083333333333,NA,NA
"303",999143137,72.2077059961315,84.9680541486325,12.760348152501
"304",999143195,63.8078176286188,60.9337452574526,-2.87407237116626
"305",999143215,60.235,55.740943257185,-4.49405674281503
"306",999143226,45.9244444444444,86.2892133333333,40.3647688888889
"307",999143246,66.8144594594595,77.0208358817533,10.2063764222939
"308",999143696,192.6025,NA,NA
"309",999143864,65.7527083333333,NA,NA
"310",999143883,101.858,89.0589126984127,-12.7990873015873
"311",999143884,59.9516666666667,47.9171163575042,-12.0345503091624
"312",999144047,84.2478426942113,NA,NA
"313",999144072,46.3259489895301,48.3895052386496,2.06355624911952
"314",999144091,71.5748148148148,65.8134079949239,-5.76140681989095
"315",999144153,25.16,57.7030769230769,32.5430769230769
"316",999144630,35.7398017877963,56.4388464271137,20.6990446393174
"317",999144631,43.7875675675676,54.3400811445655,10.5525135769979
"318",999144632,56.9088764044944,59.5304954704387,2.62161906594427
"319",999144633,64.1376837315131,46.6916756965944,-17.4460080349186
"320",999144634,62.2174991068239,58.7650715270187,-3.45242757980519
"321",999144649,66.9325,46.6265913221263,-20.3059086778737
"322",999144681,75.86,91.0504030363275,15.1904030363275
"323",999144743,54.4233333333333,60.5846666666667,6.16133333333333
"324",999144745,69.9220555493085,76.7428025744535,6.82074702514504
"325",999144770,61.4406253988513,48.0315523316062,-13.4090730672451
"326",999145142,57.7282520325203,42.9932777777778,-14.7349742547425
"327",999145198,36.8302575107296,42.6362910798122,5.80603356908259
"328",999145375,53.6057142857143,75.1851557685724,21.5794414828581
"329",999145629,46.2128235294118,46.4543563591408,0.241532829729017
"330",999145640,59.7284026845638,57.8076655538902,-1.92073713067359
"331",999145643,59.1388379204893,76.1464364953588,17.0075985748695
"332",999145784,142.145,45.5989863686797,-96.5460136313203
"333",999145965,36.0958333333333,63.3350943580718,27.2392610247384
"334",999145996,44.4137931034483,76.5647255869598,32.1509324835115
"335",999146000,57.6740740740741,57.3556661494125,-0.318407924661528
"336",999146015,46.6761592741936,36.0014501108647,-10.6747091633288
"337",999146039,112.04,NA,NA
"338",999146048,61.0293841840681,77.04474871389,16.0153645298219
"339",999146049,43.3760581646689,75.0325480427046,31.6564898780357
"340",999146142,39.9307610124918,41.8198006462839,1.88903963379208
"341",999146143,49.2204193915269,48.5317432300618,-0.688676161465089
"342",999146283,37.1477419354839,51.7553308748207,14.6075889393369
"343",999146444,149.26,122.95,-26.31
"344",999146605,32.9455555555556,40.7812152186258,7.83565966307022
"345",999146606,26.0544,41.1060190028825,15.0516190028825
"346",999146607,31.1812903225806,38.7140012697405,7.53271094715986
"347",999146664,56.4642990654206,51.4066746237675,-5.05762444165303
"348",999146707,75.3914235055724,78.4240813600486,3.03265785447614
"349",999146837,67.4180880356797,21.1710805500982,-46.2470074855814
"350",999146909,56.6115245371067,64.3809415090237,7.76941697191698
"351",999146915,51.1052830188679,61.6303921568627,10.5251091379948
"352",999146917,35.4949357743983,68.6979025871172,33.2029668127189
"353",999147137,61.57,NA,NA
"354",999147138,71.7755389524477,63.8474765057323,-7.92806244671537
"355",999147236,54.1107142857143,67.7268903285516,13.6161760428373
"356",999147239,58.788,65.6890064815253,6.90100648152528
"357",999147244,46.7338674033149,NA,NA
"358",999147261,62.0025,59.4502640522876,-2.55223594771243
"359",999147310,52.4037900874636,53.7424758914555,1.33868580399191
"360",999147311,65.4303243365843,58.0838545207342,-7.34646981585006
"361",999147362,48.7035600996199,65.7299026369168,17.026342537297
"362",999147363,37.7479344357412,58.7367079347214,20.9887734989802
"363",999147364,50.2528,57.3617696460708,7.10896964607079
"364",999147365,48.9774117647059,69.1693213872832,20.1919096225773
"365",999147366,69.7978461538462,64.2659895694036,-5.53185658444256
"366",999147376,31.5,57.9135729357153,26.4135729357153
"367",999147390,66.8564516129032,67.9616094084106,1.10515779550732
"368",999147391,45.4025454545455,54.1132421132649,8.71069665871946
"369",999147393,41.3684491471889,54.2739218390805,12.9054726918916
"370",999147433,62.0245454545455,69.6845142077181,7.65996875317262
"371",999147646,30.0958370502528,36.703011481684,6.60717443143123
"372",999147924,64.652690589866,73.7134493364971,9.06075874663107
"373",999147975,44.0294635311409,41.3611887188719,-2.66827481226903
"374",999148037,50.0123010422558,75.24,25.2276989577442
"375",999148231,57.6839168069247,44.0743406453259,-13.6095761615989
"376",999148232,63.2226462212486,60.4895275529265,-2.7331186683221
"377",999148252,64.114455474897,128.12373650108,64.0092810261829
"378",999148400,30.3616800714924,80.758707600322,50.3970275288296
"379",999148578,59.8303657522859,74.5261419902261,14.6957762379401
"380",999148584,51.3126304252521,70.3408482475161,19.028217822264
"381",999148723,34.5625095570047,39.9445638036323,5.3820542466276
"382",999149073,71.7893463643471,54.4710024988975,-17.3183438654496
"383",999149074,105.61,61.5857488662132,-44.0242511337868
"384",999149080,42.8675,43.0987281504911,0.231228150491091
"385",999149136,108.26,65.1991573066919,-43.0608426933081
"386",999149148,43.1064355713939,55.4622222222222,12.3557866508284
"387",999149273,81.3977777777778,51.3076363509555,-30.0901414268223
"388",999149274,54.9420840820605,49.7519979188345,-5.19008616322595
"389",999149282,80.2166666666667,66.4345601249349,-13.7821065417317
"390",999149390,40.0860269292604,39.6034277250152,-0.482599204245204
"391",999149475,31.7338308457711,57.1623050259965,25.4284741802254
"392",999149478,61.0337419354839,66.7679981634527,5.73425622796884
"393",999149479,55.6746554649002,77.4047994269341,21.7301439620339
"394",999149513,57.1375,49.0828240391861,-8.05467596081387
"395",999149565,105.63,73.8833333333333,-31.7466666666667
"396",999149637,46.1087268696423,67.4380409605444,21.3293140909021
"397",999149638,49.2998452664347,57.3752238236136,8.07537855717892
"398",999149639,40.6160285239304,52.1793528140755,11.5633242901452
"399",999149649,55.3488235294118,79.952285041225,24.6034615118132
"400",999149665,70.2017942429327,34.3433092969354,-35.8584849459974
"401",999149748,75.7840354178196,86.9049387938794,11.1209033760598
"402",999149749,45.4390070921986,81.3701845574388,35.9311774652402
"403",999149756,35.2372727272727,88.932566951567,53.6952942242942
"404",999149876,55.2706666666667,49.971186465721,-5.29948020094562
"405",999149878,72.2266666666667,40.2919472361809,-31.9347194304858
"406",999149879,54.887619047619,44.9568562291435,-9.93076281847555
"407",999149880,47.3119230769231,56.5896839464883,9.27776086956522
"408",999149925,46.7704931581087,50.3405555555556,3.5700623974469
"409",999149926,53.4770833333333,48.9968613825552,-4.48022195077816
"410",999149941,52.3230687830688,49.7689935107073,-2.55407527236145
"411",999149958,33.7700787401575,45.2784918032787,11.5084130631212
"412",999149972,36.3835222592665,42.6669277920804,6.2834055328139
"413",999150251,42.1975757575758,50.0389151857155,7.84133942813973
"414",999150253,40.70175,46.6660967479073,5.96434674790725
"415",999150264,55.0943540019763,50.4328630393996,-4.66149096257666
"416",999150265,66.7617740545473,61.6026265822785,-5.15914747226882
"417",999150346,42.3530279852747,53.0681364346787,10.715108449404
"418",999150386,57.2860275339186,51.7082117474063,-5.57781578651233
"419",999150387,48.1378223495702,52.8203923325865,4.68256998301631
"420",999150554,78.2171751412429,57.8478193681319,-20.3693557731111
"421",999150565,27.3892857142857,41.5480644556867,14.158778741401
"422",999150854,46.5658162668227,52.9887125167835,6.42289624996084
"423",999150857,38.5257588652482,89.4473238528784,50.9215649876302
"424",999150858,60.2503746691102,61.3853602730164,1.13498560390619
"425",999150859,61.3063155869147,65.3427062007874,4.03639061387272
"426",999151023,40.6201159491797,48.3987491065047,7.77863315732493
"427",999151048,44.5551851851852,56.5792069008316,12.0240217156464
"428",999151049,41.3649261783078,42.7787744215048,1.41384824319699
"429",999151082,57.8533333333333,73.1212851084087,15.2679517750754
"430",999151083,155.476666666667,68.7748596801015,-86.7018069865652
"431",999151112,54.48,57.5548713561887,3.07487135618872
"432",999151375,66.1726086956522,62.018769269809,-4.15383942584312
"433",999151388,60.2920830977954,64.6194002502321,4.3273171524367
"434",999151409,44.8393359057677,50.0392895654932,5.19995365972551
"435",999151565,70.3936842105263,NA,NA
"436",999151590,37.983721403152,41.9707791218211,3.98705771866911
"437",999151591,54.3953220696938,36.1056406664701,-18.2896814032237
"438",999151593,38.3537142857143,42.4066727188442,4.05295843312988
"439",999151604,41.924,60.0117282203063,18.0877282203063
"440",999151766,61.669091364881,56.859551879431,-4.80953948544997
"441",999151767,47.8913192706471,56.1674635933173,8.27614432267013
"442",999151779,63.0156296296296,60.7743781903083,-2.2412514393213
"443",999152024,45.5226732673267,42.3172475570033,-3.20542571032347
"444",999152025,56.6223636363636,55.6427442212686,-0.979619415095016
"445",999152047,63.1211822757328,NA,NA
"446",999152092,45.3066162227603,46.3201567886134,1.01354056585308
"447",999152097,44.2421025641026,61.9887082342281,17.7466056701255
"448",999152221,58.9837676056338,65.9105846437826,6.92681703814882
"449",999152229,63.4875675675676,58.5087436119192,-4.97882395564839
"450",999152231,47.1505947712418,48.7376757055894,1.58708093434755
"451",999152257,71.1023348283017,68.7133963043439,-2.38893852395783
"452",999152391,32.305,45.4984049079755,13.1934049079755
"453",999152445,41.0033333333333,47.232673037938,6.2293397046047
"454",999152452,45.8747563850688,48.0912177055644,2.21646132049559
"455",999152453,42.1329032258065,46.7657177331379,4.63281450733147
"456",999152460,37.6933641107989,64.8644597103602,27.1710955995613
"457",999152461,41.4203751803752,47.4997708418333,6.07939566145808
"458",999152462,43.5042950889077,47.6452394165777,4.14094432767003
"459",999152480,50.30921224285,65.8073505691507,15.4981383263007
